8,1,14,17,15,4,7,4,14,3,2,16,12,6,9,13,10,5,12,565.8700277811954
10,16,14,17,15,4,7,4,14,6,2,8,12,18,11,13,19,5,12,540.3930112072335
16,8,14,9,15,4,7,4,14,3,2,10,12,17,6,13,18,5,12,594.244034231458
18,3,14,1,15,4,7,4,14,19,2,11,12,6,8,13,9,5,12,530.5224031185804
6,10,14,8,15,4,7,4,14,9,2,11,12,16,17,13,18,5,12,531.4577164719012
3,6,14,16,15,4,7,4,14,17,2,8,12,18,9,13,10,5,12,694.1397076508514
3,16,14,8,15,4,7,4,14,18,2,6,12,17,9,13,19,5,12,715.9860026683953
8,6,14,17,15,4,7,4,14,16,2,9,12,10,18,13,11,5,12,580.8658063800866
10,16,14,17,15,4,7,4,14,8,2,18,12,11,9,13,19,5,12,529.9314243230366
11,16,14,6,15,4,7,4,14,8,2,18,12,17,19,13,1,5,12,488.98464722096446
8,16,14,6,15,4,7,4,14,9,2,17,12,18,1,13,19,5,12,515.683235270611
16,9,14,17,15,4,7,4,14,3,2,18,12,19,6,13,8,5,12,661.4100137234143
19,8,14,3,15,4,7,4,14,1,2,6,12,9,16,13,10,5,12,308.6094278341017
3,17,14,16,15,4,7,4,14,6,2,8,12,9,18,13,19,5,12,496.8844777584639
16,10,14,3,15,4,7,4,14,6,2,17,12,8,11,13,9,5,12,390.94560946682867
19,16,14,6,15,4,7,4,14,18,2,17,12,1,3,13,10,5,12,430.64900251680314
8,19,14,18,15,4,7,4,14,3,2,1,12,16,10,13,17,5,12,567.0681634494332
10,8,14,9,15,4,7,4,14,3,2,11,12,16,17,13,18,5,12,524.9573798433521
16,1,14,6,15,4,7,4,14,3,2,8,12,18,9,13,10,5,12,550.7200978021935
18,16,14,17,15,4,7,4,14,6,2,19,12,9,11,13,8,5,12,388.3783995667112
16,1,14,17,15,4,7,4,14,18,2,19,12,3,6,13,8,5,12,960.295780917691
16,17,14,3,15,4,7,4,14,6,2,8,12,10,9,13,11,5,12,417.3382398196085
16,17,14,3,15,4,7,4,14,18,2,19,12,6,8,13,9,5,12,509.0188214163566
17,18,14,16,15,4,7,4,14,19,2,8,12,1,9,13,3,5,12,999.7924255493718
6,3,14,8,15,4,7,4,14,9,2,1,12,16,17,13,10,5,12,529.3044306672609
11,17,14,9,15,4,7,4,14,10,2,16,12,1,18,13,19,5,12,567.1124780581404
16,3,14,19,15,4,7,4,14,17,2,6,12,8,9,13,18,5,12,527.6675135640389
11,19,14,6,15,4,7,4,14,1,2,8,12,17,9,13,10,5,12,503.6999075133694
9,3,14,6,15,4,7,4,14,16,2,19,12,8,17,13,18,5,12,528.957513972434
8,6,14,18,15,4,7,4,14,9,2,16,12,10,11,13,17,5,12,382.7539583750339
8,3,14,11,15,4,7,4,14,10,2,16,12,17,18,13,9,5,12,572.8193272327463
18,6,14,16,15,4,7,4,14,9,2,17,12,19,8,13,1,5,12,579.9720865920425
8,9,14,6,15,4,7,4,14,1,2,16,12,18,17,13,10,5,12,492.80494069764
6,18,14,3,15,4,7,4,14,8,2,19,12,16,1,13,9,5,12,467.2756666103034
9,16,14,6,15,4,7,4,14,3,2,8,12,17,11,13,10,5,12,483.09688794049345
9,16,14,19,15,4,7,4,14,3,2,1,12,6,8,13,11,5,12,604.2824488127792
16,6,14,3,15,4,7,4,14,10,2,9,12,8,17,13,11,5,12,423.22554889133875
6,8,14,9,15,4,7,4,14,16,2,19,12,10,18,13,11,5,12,561.4205090065142
10,11,14,18,15,4,7,4,14,16,2,6,12,9,17,13,8,5,12,428.02989194061587
19,9,14,18,15,4,7,4,14,6,2,16,12,10,8,13,3,5,12,411.73744999925225
8,6,14,3,15,4,7,4,14,9,2,10,12,19,18,13,16,5,12,370.5259471952136
16,17,14,18,15,4,7,4,14,19,2,1,12,3,9,13,6,5,12,696.1568249394315
10,9,14,19,15,4,7,4,14,8,2,6,12,11,16,13,18,5,12,314.5737825498737
6,8,14,9,15,4,7,4,14,18,2,3,12,16,17,13,10,5,12,465.5318095236584
16,17,14,18,15,4,7,4,14,19,2,10,12,3,1,13,11,5,12,690.3088193370376
8,6,14,17,15,4,7,4,14,11,2,9,12,16,18,13,19,5,12,543.6819022037001
3,6,14,16,15,4,7,4,14,19,2,8,12,11,9,13,10,5,12,475.9042516083377
16,3,14,17,15,4,7,4,14,6,2,19,12,8,9,13,10,5,12,497.5617467232372
6,8,14,9,15,4,7,4,14,10,2,11,12,3,16,13,1,5,12,648.2341579468115
16,17,14,6,15,4,7,4,14,18,2,19,12,11,1,13,3,5,12,404.2564843869607
3,16,14,17,15,4,7,4,14,11,2,6,12,8,9,13,10,5,12,437.7717816089308
16,3,14,17,15,4,7,4,14,18,2,19,12,1,6,13,8,5,12,900.5586783388118
3,19,14,1,15,4,7,4,14,11,2,6,12,18,8,13,9,5,12,352.69770267357404
19,16,14,8,15,4,7,4,14,3,2,10,12,1,11,13,18,5,12,531.7232481735413
10,9,14,16,15,4,7,4,14,8,2,17,12,3,11,13,18,5,12,528.9809832921659
16,19,14,17,15,4,7,4,14,8,2,18,12,6,9,13,10,5,12,458.64270372298193
16,8,14,3,15,4,7,4,14,17,2,6,12,18,9,13,10,5,12,439.5877434453512
8,6,14,18,15,4,7,4,14,3,2,16,12,19,1,13,17,5,12,497.8161303122676
16,10,14,6,15,4,7,4,14,17,2,18,12,1,8,13,3,5,12,656.0735938670903
16,8,14,1,15,4,7,4,14,11,2,6,12,9,10,13,3,5,12,231.19955826165418
16,19,14,18,15,4,7,4,14,6,2,17,12,8,3,13,1,5,12,482.1422951205286
6,8,14,9,15,4,7,4,14,18,2,10,12,11,19,13,16,5,12,446.8898986583376
16,17,14,18,15,4,7,4,14,19,2,8,12,6,1,13,3,5,12,637.5137788172254
1,19,14,3,15,4,7,4,14,6,2,16,12,9,8,13,17,5,12,330.1165768008525
3,9,14,10,15,4,7,4,14,8,2,16,12,11,1,13,17,5,12,456.72245429949925
10,3,14,6,15,4,7,4,14,18,2,11,12,8,16,13,9,5,12,518.1514229660253
10,16,14,17,15,4,7,4,14,3,2,11,12,18,19,13,8,5,12,1042.1972342072463
16,17,14,18,15,4,7,4,14,9,2,8,12,3,6,13,10,5,12,569.2450352293544
1,10,14,19,15,4,7,4,14,16,2,17,12,6,18,13,3,5,12,596.6043658201511
6,1,14,9,15,4,7,4,14,17,2,8,12,3,16,13,10,5,12,770.1640470553136
1,9,14,3,15,4,7,4,14,6,2,8,12,10,11,13,17,5,12,383.9253315100963
8,10,14,9,15,4,7,4,14,19,2,11,12,1,16,13,3,5,12,861.4781277920539
16,6,14,17,15,4,7,4,14,18,2,19,12,1,3,13,8,5,12,622.4889972699808
8,6,14,1,15,4,7,4,14,16,2,9,12,3,10,13,18,5,12,383.36184970630217
18,8,14,16,15,4,7,4,14,17,2,9,12,19,1,13,10,5,12,467.6529798278045
3,9,14,10,15,4,7,4,14,11,2,16,12,19,17,13,18,5,12,335.265213171019
6,9,14,10,15,4,7,4,14,8,2,19,12,11,16,13,17,5,12,509.4252198892917
16,17,14,18,15,4,7,4,14,3,2,19,12,1,8,13,6,5,12,626.3628740456218
1,3,14,10,15,4,7,4,14,6,2,19,12,8,9,13,11,5,12,515.7144580186531
6,19,14,1,15,4,7,4,14,16,2,3,12,17,8,13,18,5,12,475.7431581895639
6,19,14,16,15,4,7,4,14,11,2,8,12,9,3,13,17,5,12,502.7507092171771
16,17,14,18,15,4,7,4,14,8,2,19,12,1,9,13,3,5,12,627.6953594341755
16,17,14,1,15,4,7,4,14,18,2,19,12,6,3,13,8,5,12,446.1160610747483
9,18,14,6,15,4,7,4,14,16,2,17,12,19,1,13,3,5,12,528.3936254932878
16,19,14,17,15,4,7,4,14,10,2,3,12,18,6,13,1,5,12,690.3088193370376
17,6,14,19,15,4,7,4,14,16,2,18,12,8,1,13,3,5,12,634.3410516331118
16,10,14,3,15,4,7,4,14,17,2,6,12,11,1,13,18,5,12,373.6633392151938
18,16,14,17,15,4,7,4,14,19,2,1,12,3,6,13,8,5,12,1094.0783163747717
11,3,14,1,15,4,7,4,14,19,2,16,12,8,9,13,17,5,12,483.6896849705869
3,19,14,11,15,4,7,4,14,9,2,16,12,10,6,13,17,5,12,457.1833301605846
16,19,14,1,15,4,7,4,14,8,2,9,12,10,6,13,3,5,12,388.3783995667112
16,3,14,10,15,4,7,4,14,17,2,1,12,6,8,13,11,5,12,732.3577441121057
3,6,14,9,15,4,7,4,14,8,2,10,12,11,18,13,16,5,12,388.48375152410546
6,16,14,17,15,4,7,4,14,10,2,8,12,18,3,13,19,5,12,650.3511703367136
6,10,14,3,15,4,7,4,14,16,2,17,12,8,11,13,9,5,12,567.6353352935967
3,17,14,19,15,4,7,4,14,1,2,6,12,8,16,13,9,5,12,493.724126459429
8,9,14,11,15,4,7,4,14,6,2,16,12,17,18,13,19,5,12,579.9720865920426
16,3,14,17,15,4,7,4,14,18,2,6,12,8,9,13,10,5,12,570.6399853138518
10,3,14,16,15,4,7,4,14,8,2,9,12,11,18,13,17,5,12,589.827684501587
6,11,14,16,15,4,7,4,14,17,2,19,12,8,18,13,1,5,12,781.5184205585825
3,11,14,6,15,4,7,4,14,1,2,8,12,16,17,13,18,5,12,344.0709633032881
8,16,14,10,15,4,7,4,14,11,2,9,12,6,17,13,18,5,12,427.5930045993906
9,3,14,1,15,4,7,4,14,16,2,10,12,17,8,13,18,5,12,607.263212765978
19,16,14,8,15,4,7,4,14,6,2,10,12,17,9,13,11,5,12,625.1874067808133
3,1,14,16,15,4,7,4,14,6,2,8,12,9,17,13,10,5,12,416.00555162823747
16,17,14,3,15,4,7,4,14,9,2,18,12,11,6,13,19,5,12,425.70986635733567
18,17,14,3,15,4,7,4,14,6,2,8,12,9,16,13,10,5,12,322.6489495345119
6,8,14,10,15,4,7,4,14,9,2,11,12,16,17,13,18,5,12,432.2779543359208
6,9,14,11,15,4,7,4,14,3,2,19,12,8,10,13,16,5,12,495.5530966047011
6,19,14,10,15,4,7,4,14,3,2,17,12,18,11,13,8,5,12,685.3023728562863
8,6,14,16,15,4,7,4,14,17,2,3,12,1,11,13,18,5,12,528.957513972434
8,11,14,18,15,4,7,4,14,16,2,1,12,17,19,13,9,5,12,607.9005492902511
19,9,14,6,15,4,7,4,14,8,2,10,12,11,18,13,16,5,12,361.010022925181
11,3,14,16,15,4,7,4,14,18,2,17,12,8,19,13,1,5,12,791.1127116797197
9,11,14,16,15,4,7,4,14,10,2,17,12,18,1,13,19,5,12,602.5961491738165
16,17,14,18,15,4,7,4,14,19,2,1,12,8,9,13,6,5,12,671.3419212266525
16,17,14,10,15,4,7,4,14,18,2,9,12,6,19,13,1,5,12,785.1350670902867
16,6,14,17,15,4,7,4,14,8,2,9,12,3,10,13,11,5,12,414.9906356438119
19,6,14,8,15,4,7,4,14,16,2,9,12,17,10,13,11,5,12,556.2158687530598
6,9,14,1,15,4,7,4,14,8,2,11,12,16,19,13,17,5,12,599.0553747755002
8,3,14,18,15,4,7,4,14,17,2,6,12,16,19,13,1,5,12,804.7800634172587
16,17,14,6,15,4,7,4,14,8,2,19,12,18,9,13,10,5,12,443.0798876712861
1,19,14,8,15,4,7,4,14,6,2,9,12,10,11,13,16,5,12,299.7121980733159
8,11,14,17,15,4,7,4,14,9,2,16,12,18,3,13,10,5,12,329.17924054115446
6,8,14,9,15,4,7,4,14,10,2,19,12,11,16,13,3,5,12,381.5369315790153
6,3,14,1,15,4,7,4,14,8,2,10,12,9,11,13,16,5,12,306.2327110171695
3,16,14,10,15,4,7,4,14,11,2,17,12,6,18,13,19,5,12,532.4241673741442
10,19,14,1,15,4,7,4,14,3,2,16,12,6,17,13,18,5,12,350.66631604061496
6,10,14,8,15,4,7,4,14,3,2,9,12,19,11,13,16,5,12,431.5177006959422
6,8,14,16,15,4,7,4,14,17,2,19,12,18,9,13,3,5,12,796.6944677412492
3,6,14,11,15,4,7,4,14,16,2,17,12,8,9,13,18,5,12,548.3205276634876
8,18,14,10,15,4,7,4,14,17,2,19,12,16,9,13,11,5,12,821.2300399492699
16,1,14,17,15,4,7,4,14,18,2,19,12,6,3,13,8,5,12,608.6675790818334
16,3,14,6,15,4,7,4,14,19,2,8,12,9,10,13,11,5,12,346.8535803938065
16,3,14,8,15,4,7,4,14,6,2,17,12,18,19,13,9,5,12,565.3439269387148
16,1,14,17,15,4,7,4,14,6,2,18,12,3,8,13,10,5,12,522.9910466215043
8,9,14,18,15,4,7,4,14,19,2,10,12,16,11,13,17,5,12,682.9566044596226
18,16,14,17,15,4,7,4,14,6,2,8,12,19,9,13,1,5,12,565.5653010844089
9,16,14,11,15,4,7,4,14,17,2,3,12,18,6,13,19,5,12,954.377652004712
16,17,14,9,15,4,7,4,14,3,2,8,12,10,6,13,11,5,12,684.7480309489879
17,9,14,10,15,4,7,4,14,18,2,6,12,8,11,13,16,5,12,478.31044208459184
3,6,14,16,15,4,7,4,14,8,2,17,12,9,18,13,10,5,12,394.7242305215257
16,6,14,8,15,4,7,4,14,18,2,1,12,9,3,13,10,5,12,401.4730219652836
8,6,14,9,15,4,7,4,14,18,2,3,12,16,17,13,11,5,12,565.1698996223879
6,8,14,9,15,4,7,4,14,16,2,10,12,11,17,13,3,5,12,544.8155636115185
16,6,14,17,15,4,7,4,14,18,2,19,12,1,8,13,3,5,12,688.3693976910839
18,16,14,6,15,4,7,4,14,17,2,8,12,10,9,13,19,5,12,618.3890950344855
9,8,14,16,15,4,7,4,14,6,2,17,12,10,11,13,18,5,12,341.230965746691
16,3,14,17,15,4,7,4,14,19,2,18,12,1,6,13,8,5,12,938.6486671422039
19,16,14,1,15,4,7,4,14,10,2,17,12,6,3,13,18,5,12,322.82403546147503
11,3,14,8,15,4,7,4,14,6,2,1,12,16,17,13,18,5,12,379.34289317627486
11,6,14,9,15,4,7,4,14,16,2,10,12,8,3,13,17,5,12,691.7189090092306
16,18,14,6,15,4,7,4,14,1,2,17,12,19,3,13,8,5,12,452.35980351013416
3,6,14,16,15,4,7,4,14,17,2,1,12,18,10,13,19,5,12,623.3640678327175
3,9,14,16,15,4,7,4,14,17,2,1,12,6,8,13,10,5,12,668.6085069513288
6,16,14,17,15,4,7,4,14,8,2,18,12,19,1,13,3,5,12,487.454757441496
19,16,14,1,15,4,7,4,14,10,2,11,12,18,17,13,3,5,12,491.6622876581329
17,6,14,16,15,4,7,4,14,19,2,18,12,1,3,13,8,5,12,707.0614083816017
3,8,14,16,15,4,7,4,14,6,2,17,12,11,9,13,18,5,12,318.4951585480378
8,17,14,1,15,4,7,4,14,3,2,6,12,10,16,13,18,5,12,331.00424178645295
6,16,14,8,15,4,7,4,14,17,2,11,12,18,19,13,9,5,12,974.2386950762898
6,19,14,16,15,4,7,4,14,17,2,3,12,18,8,13,1,5,12,1040.9304537105759
16,6,14,19,15,4,7,4,14,17,2,18,12,1,3,13,8,5,12,607.2185699997796
16,6,14,10,15,4,7,4,14,17,2,11,12,18,19,13,9,5,12,822.0951175612373
6,8,14,1,15,4,7,4,14,17,2,10,12,9,18,13,11,5,12,402.3960781513225
11,16,14,9,15,4,7,4,14,17,2,18,12,19,1,13,8,5,12,560.6596455927688
8,6,14,17,15,4,7,4,14,19,2,9,12,10,18,13,3,5,12,597.4308364674059
16,17,14,1,15,4,7,4,14,18,2,19,12,3,6,13,8,5,12,642.0021734150342
11,16,14,17,15,4,7,4,14,18,2,19,12,1,3,13,6,5,12,459.1533746492633
3,6,14,8,15,4,7,4,14,16,2,17,12,9,19,13,10,5,12,482.0281901427339
8,9,14,18,15,4,7,4,14,10,2,11,12,16,19,13,17,5,12,788.386149328441
9,6,14,8,15,4,7,4,14,10,2,16,12,11,17,13,18,5,12,362.52169685130633
17,6,14,10,15,4,7,4,14,1,2,8,12,16,9,13,11,5,12,747.3537528223267
6,8,14,16,15,4,7,4,14,3,2,18,12,17,1,13,9,5,12,644.5603587782317
1,8,14,9,15,4,7,4,14,10,2,11,12,16,17,13,3,5,12,484.21391330073635
10,8,14,16,15,4,7,4,14,19,2,11,12,9,6,13,17,5,12,719.6532978379724
