10,9,13,17,16,14,7,15,6,12,11,8,3,5,19,18,1,4,2,520.2245520867492
6,15,2,9,10,17,14,19,13,5,1,11,12,18,7,3,4,16,8,492.71679564868765
9,10,2,16,12,15,19,7,8,1,5,6,3,18,17,13,4,11,14,510.18299478255403
18,5,1,13,16,2,6,11,12,7,10,8,3,15,9,14,19,17,4,524.4154818133833
8,9,15,14,6,5,13,2,12,1,16,19,10,7,18,3,4,11,17,473.6565164383792
7,1,13,15,6,8,16,9,12,2,10,3,5,17,18,14,19,4,11,557.1644414644335
7,18,14,11,13,8,16,17,1,2,10,5,3,15,6,4,12,9,19,503.681122389199
6,4,13,12,10,15,5,11,8,2,9,16,1,18,19,7,3,17,14,507.42894823531446
8,15,11,5,18,3,2,19,17,12,6,14,13,1,10,7,4,9,16,68.80441361492123
9,16,1,2,5,12,7,6,17,14,8,18,19,13,11,3,10,4,15,160.27547804021285
12,1,6,13,10,16,17,7,14,8,15,9,11,2,5,3,4,19,18,209.5976264303803
3,16,4,13,18,10,7,12,11,17,8,6,1,5,9,14,19,2,15,215.47798881936515
17,2,7,11,15,13,19,4,16,3,5,8,12,10,6,1,18,9,14,231.71181707652426
12,9,15,16,18,1,6,11,2,10,17,14,3,7,5,4,13,8,19,234.09485612152537
5,11,7,13,12,16,3,4,1,18,2,10,17,6,8,14,15,9,19,243.75818570025416
2,17,19,4,13,14,9,1,6,16,5,8,15,18,3,7,10,11,12,280.3868355329448
4,13,5,16,10,17,3,11,15,1,9,19,6,8,12,7,2,18,14,292.2045331409977
9,3,1,16,2,14,18,10,11,6,17,19,13,15,12,7,5,8,4,330.5421226620255
12,14,15,13,3,6,11,10,19,1,5,8,4,18,2,9,17,7,16,330.9448740387282
16,18,17,19,6,10,1,2,12,11,4,8,7,3,9,5,13,15,14,334.5419554149849
7,9,15,10,16,2,5,11,19,13,17,12,4,6,14,3,8,1,18,373.838872924718
12,10,4,8,15,16,14,3,2,7,9,5,1,17,18,13,19,6,11,382.0995378168948
10,1,4,2,13,14,6,8,18,7,16,17,3,15,19,9,12,5,11,385.95566690973607
5,12,1,6,9,15,19,4,16,3,2,8,14,10,18,11,7,13,17,162.5170075797541
3,9,1,4,7,18,6,17,14,12,16,13,19,15,10,8,2,11,5,195.8064115321619
16,18,10,5,7,15,14,1,8,17,19,11,6,4,9,12,3,2,13,354.6906252538298
10,9,7,11,16,14,19,1,13,2,12,8,15,18,6,4,17,5,3,370.338552119944
18,2,5,16,6,10,1,9,14,19,15,17,12,11,13,3,8,7,4,375.27488530807767
12,15,13,18,7,14,16,17,1,19,6,5,10,4,9,8,11,3,2,381.9542507665716
4,10,5,3,12,2,9,8,18,15,16,11,17,14,6,13,19,7,1,439.2577714601442
13,4,12,10,6,7,11,17,2,14,1,8,19,5,18,3,9,15,16,384.6061732977394
8,18,19,17,10,7,6,16,4,2,11,5,9,15,12,3,13,1,14,424.43805996958713
2,3,5,18,16,4,9,11,8,17,10,1,6,13,7,12,15,14,19,435.5123620915284
16,7,6,15,11,10,17,12,19,5,13,3,9,2,18,1,8,4,14,187.24669836527107
16,2,5,6,10,19,7,17,8,3,13,12,9,4,14,1,15,18,11,194.7477905620668
8,6,3,12,11,7,10,15,9,16,1,2,14,5,19,13,17,4,18,256.71459645003387
7,15,10,16,17,5,6,4,2,14,8,12,19,18,13,1,9,11,3,288.2459034965291
2,18,15,8,1,4,6,10,12,7,11,3,16,17,13,9,19,5,14,424.3909570538273
8,4,12,14,7,10,16,18,13,15,9,2,5,1,6,3,17,11,19,455.0672854964206
13,16,14,15,12,9,6,4,18,1,10,11,3,17,19,8,7,5,2,524.4154818133833
17,8,13,16,10,7,3,9,12,2,1,11,19,18,6,14,15,5,4,476.1151559022917
3,12,2,16,9,11,17,8,19,5,18,10,6,1,13,14,15,4,7,141.01890975149973
15,9,6,10,19,18,16,1,2,5,11,7,8,3,13,17,4,14,12,205.0141330354679
14,5,18,13,6,4,3,1,7,2,11,12,15,17,16,10,19,9,8,112.10294142319317
7,4,19,16,12,14,8,2,1,18,17,6,15,10,11,13,3,5,9,194.00405660132222
4,19,11,13,16,17,10,9,3,15,2,8,14,1,5,18,12,7,6,262.32481951201567
10,6,11,8,3,2,15,19,17,4,16,18,5,14,7,1,12,9,13,233.8278625421675
16,4,14,19,7,17,11,1,18,2,13,10,8,12,6,5,9,3,15,280.82367211089456
7,5,13,4,12,16,9,1,14,3,10,19,11,6,18,2,15,17,8,286.35677365268026
7,16,5,10,13,9,2,11,14,18,1,3,6,15,19,12,17,8,4,344.8312033208373
4,18,9,13,15,5,14,12,8,17,2,19,16,3,1,10,7,11,6,262.09384127188696
3,9,5,16,14,7,6,15,8,4,2,11,12,19,1,13,17,10,18,389.83289533709785
16,14,8,12,1,2,5,15,9,18,10,3,19,4,6,13,17,7,11,290.06410516941094
7,13,6,10,12,9,19,11,1,15,16,17,3,5,4,18,8,14,2,411.5016312853023
12,9,18,8,5,15,14,11,1,17,10,19,7,4,13,3,2,6,16,272.3201087774928
7,10,14,12,6,19,15,9,17,1,2,18,5,13,11,3,8,16,4,375.2748853080778
9,11,8,16,7,10,19,15,14,18,2,5,12,3,13,6,17,4,1,424.5283833994047
4,18,13,11,6,10,5,8,2,14,16,9,1,7,19,3,17,15,12,490.7772100158051
13,18,15,16,3,7,9,11,8,4,12,10,19,5,6,14,1,2,17,447.43941888519385
7,18,1,2,16,14,15,9,19,3,8,5,12,4,6,10,17,11,13,457.76656060303577
12,19,9,10,15,6,5,4,14,13,16,11,1,17,7,18,3,2,8,484.9243307449511
4,15,2,18,16,17,8,11,6,14,5,3,10,1,19,12,7,9,13,414.2296951657946
9,17,12,11,6,5,19,4,8,18,16,10,3,15,1,7,2,14,13,489.5994271320293
6,10,14,8,9,17,7,3,19,4,5,11,12,1,13,2,15,16,18,472.6505557367852
6,19,13,9,15,7,3,1,10,17,8,11,12,4,5,14,2,18,16,418.3166789877511
9,3,17,4,2,19,11,10,14,6,5,8,12,18,13,1,15,7,16,429.87886391304437
2,15,14,13,16,9,7,12,1,3,17,5,10,8,6,18,4,11,19,523.7508011522767
4,3,1,13,9,8,6,11,18,2,16,10,17,5,7,14,19,15,12,485.99507833287805
9,17,7,10,6,14,16,15,2,19,11,3,4,18,12,1,8,5,13,524.4154818133833
16,14,17,15,19,10,9,8,4,18,6,13,5,11,7,1,12,3,2,147.18405185012145
6,16,18,15,2,11,12,10,13,7,4,17,9,3,1,14,5,8,19,220.29695511323987
12,19,7,13,3,10,17,4,18,1,11,15,9,14,16,5,6,2,8,247.37005855844606
2,5,18,7,16,6,8,4,14,11,15,10,9,3,12,13,17,1,19,250.55315465554168
13,18,7,12,8,2,10,9,4,14,17,6,15,3,5,11,1,16,19,299.9668097787183
2,13,19,11,7,9,10,3,17,16,1,6,5,15,14,8,12,4,18,314.7307212254168
9,6,4,14,13,10,8,17,11,18,16,2,15,1,7,3,19,5,12,315.1029568148487
10,5,14,17,16,8,9,3,11,4,13,1,19,2,18,12,7,15,6,350.8292977137076
9,16,13,17,15,5,11,10,19,2,8,18,3,4,12,6,7,1,14,504.7893094350606
18,4,17,9,6,12,16,11,14,2,5,19,3,1,10,7,15,13,8,379.8396296781069
8,6,2,11,16,17,19,3,12,4,10,15,13,18,7,1,9,5,14,451.9114949931705
7,10,5,13,16,8,2,11,4,18,9,6,12,3,1,14,19,15,17,518.8360174070597
7,10,17,12,2,13,16,18,4,5,15,19,8,1,14,3,9,6,11,201.92209435532604
10,17,12,7,14,2,15,1,3,19,13,18,8,16,6,5,11,4,9,205.34981973668417
11,18,14,9,4,5,8,16,2,17,10,15,7,1,19,13,6,3,12,226.29423049462477
9,2,6,17,1,7,4,12,10,19,11,3,13,15,5,8,16,18,14,243.97314878772235
14,9,5,16,12,1,15,10,19,13,17,11,3,4,8,2,7,6,18,283.13430881703863
19,1,6,11,10,15,16,4,13,14,8,12,18,17,9,3,7,2,5,295.2660372477312
19,10,13,9,2,7,11,18,1,15,5,16,14,8,3,12,6,17,4,308.59756215769045
19,14,10,11,12,15,7,16,4,2,1,8,13,5,9,3,6,17,18,352.0335183258472
13,19,10,14,2,15,18,3,4,16,11,9,12,1,8,5,7,17,6,357.72909282147856
10,17,5,15,7,16,12,3,8,18,9,11,1,6,19,13,2,4,14,544.4203464210659
9,2,5,17,6,14,11,7,12,16,10,19,8,3,1,4,15,13,18,553.1889027484068
10,2,15,9,6,8,19,17,14,1,4,11,5,16,18,13,7,3,12,564.072212148739
6,15,1,9,7,5,3,10,4,16,12,17,8,18,13,11,19,2,14,527.3384242920757
18,3,14,12,16,9,6,15,2,4,10,19,5,17,13,8,7,11,1,567.155490781855
12,16,15,13,5,14,19,11,18,4,9,8,3,17,6,1,7,2,10,520.7238157136807
9,15,2,12,3,10,19,17,6,1,16,11,5,4,8,14,7,13,18,516.2504540451345
9,16,6,14,4,8,18,7,19,1,2,17,12,10,13,3,15,11,5,261.5873821375246
19,16,18,9,12,15,6,14,10,17,11,2,3,8,1,5,7,13,4,264.4580905748658
12,9,10,18,6,7,11,8,16,4,13,17,14,2,5,1,15,3,19,337.34336733758755
6,19,5,7,10,2,18,12,3,15,16,8,9,14,13,1,11,17,4,338.88868151878205
16,2,14,13,1,8,6,17,12,15,9,7,10,5,19,11,3,4,18,391.3394064617697
1,10,17,16,15,6,18,2,13,14,12,11,3,8,9,7,4,5,19,411.4428772190191
8,12,17,3,10,15,16,6,11,14,19,7,1,4,9,13,2,18,5,150.0486208203223
8,6,15,7,3,10,19,5,12,16,2,14,17,11,13,18,4,1,9,188.38501801948453
8,4,14,19,3,10,17,13,16,5,9,11,6,2,18,7,15,12,1,241.45986030057287
2,17,13,5,6,1,14,10,11,3,4,8,12,18,15,7,19,9,16,241.89146489222725
7,17,13,12,6,16,10,4,9,15,2,1,19,18,5,3,11,14,8,423.0622577775621
9,4,15,7,19,10,17,18,6,12,5,11,8,16,14,13,3,2,1,297.87729041937354
6,9,13,2,16,17,18,11,1,12,10,8,3,5,19,7,14,15,4,568.432430138016
7,1,19,3,15,8,13,17,12,2,9,16,4,6,5,11,14,10,18,322.84872481184686
5,18,7,2,3,4,19,10,12,15,16,11,9,8,6,1,13,17,14,555.0591672464454
7,3,12,19,15,17,6,4,5,14,16,1,9,13,18,11,8,10,2,330.86722905226065
12,13,6,10,7,2,14,3,18,15,16,11,8,17,5,9,4,1,19,515.2644684500062
10,4,2,13,6,18,17,9,14,7,16,5,1,3,12,11,19,15,8,549.388036463363
18,9,14,16,7,5,3,4,6,13,2,15,8,17,19,1,11,10,12,445.53914758933587
7,10,2,4,6,9,11,17,16,19,8,15,3,18,5,14,1,13,12,475.8548858184825
15,13,19,14,18,7,5,17,2,8,10,16,4,9,12,11,6,1,3,97.87949781717721
10,5,9,16,15,12,6,18,14,19,11,7,13,1,8,4,3,2,17,246.97705060282996
9,2,5,10,13,8,4,17,19,18,15,11,7,14,12,3,16,6,1,275.6427596704277
7,16,1,12,19,5,15,18,8,3,4,6,13,17,9,14,10,11,2,291.9032184989125
4,16,15,18,12,2,8,3,6,5,1,11,10,19,13,9,7,14,17,325.87739259798525
7,16,6,10,3,17,13,1,4,9,2,5,8,14,19,18,12,15,11,340.6284131154852
16,4,19,13,2,14,9,3,6,15,10,18,12,8,7,1,5,11,17,390.5473232343608
6,4,14,3,19,10,11,17,13,16,2,18,12,7,9,5,15,1,8,404.18956888147056
12,9,5,15,16,7,6,2,14,13,11,10,1,8,19,18,4,3,17,478.825048947943
6,2,7,19,18,17,9,11,1,4,8,10,3,5,12,14,15,16,13,411.4568091697055
9,5,4,16,6,8,3,11,18,2,19,17,10,1,13,12,7,15,14,451.55961499760883
4,5,18,2,9,12,13,7,10,1,6,3,17,14,11,19,8,15,16,96.44577604165988
8,15,1,9,3,2,16,12,13,18,11,4,19,6,7,5,17,14,10,379.26019529404476
7,6,1,18,16,4,2,17,13,15,8,10,3,5,19,12,9,11,14,454.48062377552185
6,17,13,8,10,9,3,7,2,16,4,11,5,15,18,12,1,14,19,522.615358581026
4,18,19,2,13,5,16,8,14,7,9,11,10,15,6,3,12,17,1,481.7411317227587
16,3,10,14,6,15,11,18,2,7,1,17,13,5,8,9,19,4,12,410.2429723134005
6,16,14,13,12,17,10,15,18,3,2,5,4,8,9,7,19,11,1,487.28266428708406
7,19,16,10,15,9,12,2,18,17,11,5,3,13,6,14,8,4,1,457.5457510766003
18,9,13,15,1,10,3,17,19,14,5,6,12,4,7,8,2,11,16,465.9474764148608
10,6,15,11,16,13,5,1,9,14,12,2,19,3,4,8,18,7,17,218.17259078034922
10,7,17,9,12,16,6,5,19,11,2,18,13,15,3,14,8,1,4,233.67468824557272
18,8,1,12,2,6,16,9,17,15,19,5,4,10,7,13,11,14,3,244.2605539708795
8,15,10,9,7,4,2,3,12,16,17,5,6,18,13,11,19,1,14,539.6349082574254
3,17,13,19,2,10,6,4,11,9,12,1,7,8,5,14,15,16,18,253.51327398562464
12,4,15,9,7,1,19,14,2,8,3,11,13,6,18,5,17,16,10,263.74501551820003
6,2,1,4,8,7,12,10,11,13,16,9,17,3,18,14,19,5,15,289.85767654065853
2,4,12,19,16,6,13,7,8,9,11,14,10,3,1,17,15,18,5,157.89455377816796
